"id","time","skill","date","type","fresh","sweets","fr2","skill2","time2"
"122",0,3,"1","fr_10",55.044610969827,0,1.42565564378506,1.63394367719327,-0.933406144010484
"123",0,1,"1","fr_1",32.6279720383339,0,-0.728669431115868,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_2",41.0131325769295,1,0.0771766932996748,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_3",31.1816492357264,0,-0.86766660591895,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_4",59.0035146616994,0,1.80612148964996,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_5",52.4722662004113,1,1.17844343436427,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_6",36.2167935262474,0,-0.383769906062923,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_7",33.6657825504649,0,-0.628931855999799,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_8",35.8533490345862,0,-0.418698317236123,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_9",43.9765967913648,0,0.361976983175438,-0.145305336084338,-0.933406144010484
"123",0,1,"1","fr_10",50.7218829905771,0,1.01022488692032,-0.145305336084338,-0.933406144010484
"124",0,0,"1","fr_1",35.0596841793294,0,-0.494972557275972,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_2",38.3417752263302,1,-0.179551005353304,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_3",30.2332083061225,0,-0.958815421000121,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_4",58.6390887394346,0,1.77109875922734,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_5",52.7702894888601,1,1.20708461670975,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_6",38.2210518760464,0,-0.191152982859265,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_7",39.9186782630369,0,-0.0280045686619403,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_8",38.1446622555436,0,-0.198494318704227,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_9",40.6289750744782,0,0.0402576822574146,-1.03492984272314,-0.933406144010484
"124",0,0,"1","fr_10",47.3942339695801,0,0.690425038766815,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_1",31.939001365716,0,-0.794882158207924,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_2",41.1201977159491,1,0.0874660642594589,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_3",30.6861218557101,0,-0.915288689824192,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_4",61.4087204560727,0,2.03727100180255,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_5",52.3733635247696,1,1.16893850747667,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_6",39.4727319171313,0,-0.0708617248119277,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_7",35.5992571352386,0,-0.443117524404808,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_8",36.0413756997643,0,-0.400628232743032,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_9",39.8782908207584,0,-0.0318859569413158,-1.03492984272314,-0.933406144010484
"125",0,0,"1","fr_10",59.4946817808143,0,1.8533245357404,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_1",34.7023215303406,0,-0.529316480015791,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_2",36.5539165548709,1,-0.351371088554656,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_3",30.8408094083869,0,-0.900422622055285,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_4",60.7147381001373,0,1.97057663270023,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_5",50.8901070450488,1,1.02639186448807,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_6",39.4862004322036,0,-0.069567348798172,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_7",38.1351251727997,0,-0.19941086897563,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_8",36.6897584731173,0,-0.338316158616443,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_9",39.5703618449714,0,-0.0614791138750484,-1.03492984272314,-0.933406144010484
"126",0,0,"1","fr_10",56.8403384223455,0,1.59823194706011,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_1",27.2019853047827,0,-1.25012759047208,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_2",43.5075066713159,1,0.316895621464701,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_3",29.9937832565923,0,-0.981825087584778,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_4",60.2948768327743,0,1.93022635275755,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_5",53.0845903777899,1,1.23729013896286,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_6",38.0330221323939,0,-0.209223363205566,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_7",36.2644947177362,0,-0.3791856384017,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_8",35.9453140259307,0,-0.409860128448233,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_9",44.9489275419579,0,0.455421701783859,-1.03492984272314,-0.933406144010484
"127",0,0,"1","fr_10",53.2285201365782,0,1.25112234143218,-1.03492984272314,-0.933406144010484
"128",0,3,"1","fr_1",33.9890663122702,0,-0.597863045171651,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_2",40.7929575549541,1,0.0560170282777216,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_3",30.5189208294134,0,-0.931357350456188,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_4",61.6607292329107,0,2.06149001289946,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_5",53.2676405797031,1,1.25488196622798,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_6",37.0065327803115,0,-0.307872931370896,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_7",36.4182157430247,0,-0.364412457626001,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_8",35.7198926860205,0,-0.431523984768104,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_9",36.1026876311037,0,-0.394735920720756,1.63394367719327,-0.933406144010484
"128",0,3,"1","fr_10",60.8707950112768,0,1.98557430107536,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_1",34.2068657009466,0,-0.576931687631495,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_2",41.6032435766508,1,0.133888626233047,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_3",30.0874730493536,0,-0.972821138757981,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_4",56.7308224057328,0,1.58770703735295,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_5",50.0136620120949,1,0.942162131518945,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_6",37.4079761918141,0,-0.26929267809578,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_7",35.8534426476008,0,-0.418689320665972,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_8",36.3025173205856,0,-0.375531520271778,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_9",38.2663033467282,0,-0.186804142773832,1.63394367719327,-0.933406144010484
"129",0,3,"1","fr_10",49.4189596894376,0,0.885008954822036,1.63394367719327,-0.933406144010484
"130",0,1,"1","fr_1",32.126225883589,0,-0.776889163150873,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_2",36.6734535695106,1,-0.339883122459289,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_3",29.9337885663144,0,-0.987590807683209,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_4",61.1953063978316,0,2.01676109135566,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_5",53.9757894835063,1,1.32293779497595,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_6",35.036341776698,0,-0.497215851797106,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_7",36.4807316293894,0,-0.358404440902945,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_8",36.639986414113,0,-0.343099444597456,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_9",43.7994779826371,0,0.34495518557033,-0.145305336084338,-0.933406144010484
"130",0,1,"1","fr_10",52.0753551202247,0,1.1402987555315,-0.145305336084338,-0.933406144010484
"131",0,0,"1","fr_1",28.4449820433018,0,-1.13067083114275,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_2",35.5344747438671,1,-0.449343360961759,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_3",28.4310164751206,0,-1.13201297586882,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_4",61.0446946542405,0,2.00228672448985,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_5",50.4657816310425,1,0.9856125629119,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_6",38.5803934735309,0,-0.156618875570405,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_7",38.2627371614996,0,-0.187146866867448,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_8",33.2705088616388,0,-0.666919175235704,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_9",42.6799256486784,0,0.237361907511029,-1.03492984272314,-0.933406144010484
"131",0,0,"1","fr_10",59.3289004983921,0,1.83739231794617,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_1",35.6016303033162,0,-0.442889453840253,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_2",37.931811517709,1,-0.21895009189706,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_3",29.1239435056327,0,-1.06542002759183,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_4",55.9144174625477,0,1.50924738754765,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_5",52.0837516288428,1,1.14110569224993,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_6",36.1353306165061,0,-0.391598804483708,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_7",36.9297642637778,0,-0.315250680579282,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_8",36.9066331063808,0,-0.317473673622268,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_9",40.1484553732503,0,-0.00592210609099924,-1.03492984272314,-0.933406144010484
"132",0,0,"1","fr_10",48.1253056532811,0,0.76068383467999,-1.03492984272314,-0.933406144010484
"133",0,1,"1","fr_1",32.4560185293206,0,-0.745194823585125,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_2",37.3507810369483,1,-0.274789352091681,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_3",30.387425573979,0,-0.943994549408206,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_4",57.874051273854,0,1.69757572125649,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_5",53.6370275596262,1,1.29038147334063,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_6",39.0794104079953,0,-0.108661432083794,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_7",36.7810705604119,0,-0.329540716414717,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_8",36.6715964010215,0,-0.340061603482095,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_9",38.4223607468946,0,-0.171806427401347,-0.145305336084338,-0.933406144010484
"133",0,1,"1","fr_10",53.4975964325749,0,1.27698160665471,-0.145305336084338,-0.933406144010484
"134",0,0,"1","fr_1",30.0390615725172,0,-0.977473667568405,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_2",43.3132680202999,1,0.298228541280311,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_3",28.5255661302649,0,-1.12292639096538,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_4",58.9946057423,0,1.80526530828794,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_5",49.42850166655,1,0.885925975461044,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_6",38.7043094193314,0,-0.144710077376621,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_7",36.2226632024834,0,-0.383205807638739,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_8",41.9275464025511,0,0.165055373033644,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_9",44.5307850738929,0,0.41523660505342,-1.03492984272314,-0.933406144010484
"134",0,0,"1","fr_10",55.6252822954136,0,1.4814603877884,-1.03492984272314,-0.933406144010484
"135",0,1,"1","fr_1",33.2738468173382,0,-0.666598384876181,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_2",34.9134458211461,1,-0.509026625011525,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_3",30.2445562016004,0,-0.957724844671969,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_4",63.2865692443574,0,2.21773948076755,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_5",56.7536146538537,1,1.58989745991318,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_6",39.160876495657,0,-0.100832228252656,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_7",35.7106277546114,0,-0.432414380251248,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_8",38.9174765989148,0,-0.124223892916681,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_9",37.3629833857163,0,-0.273616659521491,-0.145305336084338,-0.933406144010484
"135",0,1,"1","fr_10",57.0840871559311,0,1.62165713628422,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_1",34.5338763075628,0,-0.545504712706984,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_2",42.7333615589108,1,0.242497303663219,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_3",29.0562015046594,0,-1.07193029399558,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_4",57.1665974273324,0,1.6295866901821,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_5",53.4105289545688,1,1.26861408770371,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_6",37.1103639537113,0,-0.297894356924692,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_7",36.6767233664289,0,-0.33956888242034,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_8",38.738488593567,0,-0.14142532749417,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_9",42.4571524104748,0,0.215952543933126,-0.145305336084338,-0.933406144010484
"136",0,1,"1","fr_10",51.7600272597723,0,1.10999453737179,-0.145305336084338,-0.933406144010484
"137",0,3,"1","fr_1",30.6697695808492,0,-0.916860206226458,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_2",39.4851296351784,1,-0.069670256503853,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_3",27.952267216191,0,-1.17802261791436,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_4",61.526476534963,0,2.04858781313411,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_5",54.388189924398,1,1.36257106084727,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_6",38.1622051971939,0,-0.196808374651675,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_7",37.3018317313495,0,-0.279493568311282,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_8",35.459848232269,0,-0.456515255271138,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_9",40.6635400977125,0,0.0435795137101919,1.63394367719327,-0.933406144010484
"137",0,3,"1","fr_10",53.6552205647966,0,1.29212989099352,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_1",29.7984167913216,0,-1.00060055504953,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_2",37.2292746353536,1,-0.286466583835317,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_3",29.9988888936637,0,-0.981334416258007,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_4",61.5762212262656,0,2.05336846897391,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_5",51.5535943670786,1,1.09015554373972,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_6",39.6826860295694,0,-0.0506843284419247,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_7",37.1550160372179,0,-0.293603120248275,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_8",41.5817266931097,0,0.13182077110597,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_9",43.1736392383914,0,0.284809679203679,1.63394367719327,-0.933406144010484
"138",0,3,"1","fr_10",54.6644321921719,0,1.3891190034729,1.63394367719327,-0.933406144010484
"139",0,1,"1","fr_1",33.0911178766619,0,-0.684159337702878,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_2",45.8410905929679,1,0.541161996640941,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_3",30.9348327823314,0,-0.891386614795925,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_4",60.089899466272,0,1.91052724078128,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_5",52.1216905387701,1,1.14475176716868,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_6",38.1300830160444,0,-0.199895439600277,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_7",34.323814498036,0,-0.565692459180737,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_8",38.0598342239648,0,-0.206646618254717,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_9",49.5996477252851,0,0.902373768858185,-0.145305336084338,-0.933406144010484
"139",0,1,"1","fr_10",62.5821670743142,0,2.15004372752031,-0.145305336084338,-0.933406144010484
"140",0,3,"1","fr_1",35.0307135795999,0,-0.497756743148927,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_2",39.2353361116801,1,-0.0936763732488671,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_3",30.2838524353222,0,-0.953948325724827,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_4",59.9691650717446,0,1.8989242018811,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_5",54.5427854241395,1,1.37742828197563,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_6",38.5935571085661,0,-0.155353799698868,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_7",36.9720089641418,0,-0.311190802666542,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_8",33.1091526514089,0,-0.682426126601232,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_9",44.1838039738158,0,0.381890389026242,1.63394367719327,-0.933406144010484
"140",0,3,"1","fr_10",45.9691347260372,0,0.553467529482334,1.63394367719327,-0.933406144010484
"141",0,2,"1","fr_1",31.4789135484813,0,-0.839098364051907,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_2",35.4155046542226,1,-0.460776843388256,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_3",30.1810541579696,0,-0.963827634894864,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_4",62.7772360799541,0,2.16879060797239,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_5",55.8661744699968,1,1.504611050724,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_6",37.3161286564492,0,-0.278119578913033,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_7",35.2537427728084,0,-0.476322781312258,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_8",38.0515989687148,0,-0.207438057905304,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_9",42.8519761910071,0,0.253896625254476,0.744319170554467,-0.933406144010484
"141",0,2,"1","fr_10",54.6537647172166,0,1.38809381816959,0.744319170554467,-0.933406144010484
"142",0,1,"1","fr_1",33.3931336064957,0,-0.655134466410448,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_2",41.8539288089345,1,0.157980439616248,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_3",28.0811677086507,0,-1.16563478564737,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_4",59.9132004398193,0,1.89354578586465,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_5",53.8382353079811,1,1.30971831053866,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_6",37.7820704872134,0,-0.2333407798911,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_7",34.537524118135,0,-0.54515414410443,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_8",38.3454952129602,0,-0.179193500354459,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_9",42.41963301835,0,0.212346786286027,-0.145305336084338,-0.933406144010484
"142",0,1,"1","fr_10",58.5560227787778,0,1.76311580145831,-0.145305336084338,-0.933406144010484
"143",0,2,"1","fr_1",33.567569476696,0,-0.638370509499552,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_2",42.2678315237862,1,0.197758079783431,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_3",28.6127543423875,0,-1.11454726900221,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_4",59.8753547602124,0,1.88990867073766,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_5",51.7656480705776,1,1.11053471887251,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_6",37.2354993815919,0,-0.285868361820542,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_7",35.2587273329838,0,-0.475843745940094,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_8",36.5607453028198,0,-0.350714819656298,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_9",42.3992867709621,0,0.210391433788186,0.744319170554467,-0.933406144010484
"143",0,2,"1","fr_10",54.3538131576606,0,1.35926732156669,0.744319170554467,-0.933406144010484
"144",0,1,"1","fr_1",35.4442251024557,0,-0.458016698034618,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_2",38.580324825739,1,-0.156625472886795,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_3",30.8050690159447,0,-0.903857411002029,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_4",57.688464418,0,1.67974011180763,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_5",53.4085142153831,1,1.26842046353194,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_6",39.2699197209722,0,-0.0903527556045701,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_7",38.1530506930236,0,-0.19768815765316,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_8",40.5973512999473,0,0.0372185160986013,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_9",38.2984985606999,0,-0.183710059090592,-0.145305336084338,-0.933406144010484
"144",0,1,"1","fr_10",53.8632761298898,0,1.31212482967379,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_1",31.7450686317053,0,-0.813519838593469,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_2",38.6152892406302,1,-0.153265258362238,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_3",28.9399755560271,0,-1.08310005393407,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_4",62.3115146745401,0,2.12403299267298,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_5",54.4638292954822,1,1.36984029484236,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_6",40.9624916144636,0,0.0723099023596588,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_7",37.3894697267386,0,-0.271071220449153,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_8",40.4623640782316,0,0.0242457257787829,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_9",43.1174374692853,0,0.279408473393607,-0.145305336084338,-0.933406144010484
"145",0,1,"1","fr_10",56.9015718077271,0,1.60411671051425,-0.145305336084338,-0.933406144010484
"146",0,2,"1","fr_1",33.59231338421,0,-0.635992524977816,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_2",42.2014703704697,1,0.191380518141563,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_3",31.280761712247,0,-0.858141516361305,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_4",63.3952843071253,0,2.22818741573479,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_5",52.4478227915435,1,1.17609432891627,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_6",39.5309684442834,0,-0.0652649709407366,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_7",36.0859073620911,0,-0.396348569004377,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_8",35.5452918396695,0,-0.448303796520545,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_9",44.1123766696841,0,0.375025950838441,0.744319170554467,-0.933406144010484
"146",0,2,"1","fr_10",54.2446377035289,0,1.34877514122162,0.744319170554467,-0.933406144010484
"147",0,1,"1","fr_1",33.8793166049549,0,-0.608410413452639,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_2",41.38139279647,1,0.112567914413115,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_3",29.9999958837902,0,-0.98122803025632,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_4",59.2707936267873,0,1.83180802447091,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_5",52.1727067914338,1,1.14965462493771,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_6",37.309508930591,0,-0.27875575998589,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_7",36.2274253553398,0,-0.382748146463913,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_8",36.1950384315527,0,-0.385860654196524,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_9",37.8761207652197,0,-0.224302187048097,-0.145305336084338,-0.933406144010484
"147",0,1,"1","fr_10",55.7586928545264,0,1.49428165477814,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_1",34.8701125416615,0,-0.513191119557592,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_2",38.4519425514046,1,-0.168963502402132,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_3",28.3541782989753,0,-1.13939741963335,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_4",57.5244733027729,0,1.66397993595458,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_5",53.7763043984634,1,1.30376651233674,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_6",35.6815148450667,0,-0.435212242643873,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_7",35.0233294923516,0,-0.498466382286305,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_8",35.5802790003664,0,-0.444941396036723,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_9",39.4637419423747,0,-0.0717256959050094,-0.145305336084338,-0.933406144010484
"148",0,1,"1","fr_10",50.6149187405494,0,0.999945211780039,-0.145305336084338,-0.933406144010484
"149",0,0,"1","fr_1",32.4749828213088,0,-0.743372282307515,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_2",36.4442528738357,1,-0.36191018937981,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_3",30.1310454719048,0,-0.968633661644971,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_4",61.8253684986256,0,2.07731247850311,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_5",53.8775617917551,1,1.31349773663197,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_6",40.310738720376,0,0.00967394669015973,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_7",35.1505914952757,0,-0.486236015155025,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_8",41.4758552952981,0,0.121646123259905,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_9",39.4008627000992,0,-0.0777686325262782,-1.03492984272314,-0.933406144010484
"149",0,0,"1","fr_10",55.1630781707053,0,1.43704079667018,-1.03492984272314,-0.933406144010484
"150",0,0,"1","fr_1",31.6022774962184,0,-0.827242614991533,-1.03492984272314,-0.933406144010484
